lab_id;age;error;latitude;longitude;SITETYPE
Ua-1615307;2284;80;43.7452183181731;3.95551164585222;burnt mou
Beta-1574041;8282;38;22.5875673563451;7.29977670143502;burnt mou
GrN-2590112;98;100;28.4219984412389;34.3639018207625;burnt mou
Ua-2461147;1035;70;46.0033802489327;21.0449984792918;burnt mou
Beta-2787476;198;50;67.4196904015034;53.1272796748184;burnt mou
Beta-1460290;7870;40;37.9831752505366;14.5536198923839;burnt mou
GrA-961066;2656;60;24.0785607482693;25.2636565242084;burnt mou
OxA-868951;2471;30;50.7538490161913;26.7546754969228;burnt mou
Bln-2750321;539;50;50.8332139210264;42.5748443713358;burnt mou
GrA-1987179;237;70;45.77832834425;20.6067405361822;burnt mou
Ly-3012801;3522;50;53.2388951925392;40.6029454053202;burnt mou
Ua-1092257;2300;90;67.0926046094062;37.3958285794025;burnt mou
Ly-2070685;2528;45;46.8248968296548;9.57538418585602;burnt mou
OxA-2013916;2167;50;27.6312798668274;14.4325396800632;burnt mou
GrN-558691;827;30;48.076827610421;3.11066256332152;burnt mou
Ua-1194320;2346;28;32.2961443470053;37.5866443977701;burnt mou
OxA-3058401;1272;55;31.4065487124151;36.9186034694005;burnt mou
Ua-156879;28;140;51.1937404552589;0.11928189558256;burnt mou
OxA-1658197;105;60;25.1958421517407;30.3586976824539;burnt mou
GrA-97633;43;38;51.4145059004933;42.0268792986901;burnt mou
Gif-2669592;2902;100;33.7743820178199;36.3749025737494;burnt mou
OxA-1501735;149;150;63.718939834909;32.4406780249497;burnt mou
OxA-1974771;991;40;45.096172431998;16.1228555780114;burnt mou
OxA-1103252;7085;24;47.1929906356793;1.59154411277583;burnt mou
AA-2333480;395;110;53.6093740162993;37.8099714977442;burnt mou
KN-1256052;3650;70;39.5130538927667;37.7167623897486;burnt mou
GrA-428332;902;40;51.5689019242083;23.2954406719515;burnt mou
OxA-2557031;1689;55;33.4301914958718;9.61601503019044;burnt mou
GrA-1446756;771;60;72.0217174683511;52.7606904717928;burnt mou
Ua-2367488;805;55;56.3659402401168;10.6804067477358;burnt mou
Beta-2281483;2066;35;64.477591115686;51.3727813670531;burnt mou
OxA-2544984;927;38;54.7043205561676;55.617587390133;burnt mou
OxA-2897397;621;45;30.3050649755056;16.0053807986491;burnt mou
Ua-2615556;2639;180;60.9643696113411;47.6134035419988;burnt mou
Ua-70978;3861;37;29.3090800080527;-9.90601069150861;burnt mou
OxA-946488;5459;30;25.5246653759231;15.4905273954061;burnt mou
Ua-2524914;1843;259;36.7922690649526;37.0257539795652;burnt mou
Beta-677245;5898;28;50.174171920548;14.7525657227877;burnt mou
GrN-692353;1711;80;44.9807715761861;2.74783924619672;burnt mou
Gif-2332108;3556;43;56.2025267080285;44.5975122069841;burnt mou
AA-178675;2138;90;69.5870705814459;26.5641975545087;burnt mou
Beta-1080098;1561;60;69.4467905932395;28.8541873667716;burnt mou
OxA-2835667;5273;40;59.4960175907503;30.584325033243;burnt mou
OxA-1568337;2910;24;44.408436128227;22.5866412783203;burnt mou
KN-1949461;44;50;53.9360880644575;54.6403685933961;burnt mou
GrA-64715;10703;60;35.5216203024657;6.48508791544211;burnt mou
Beta-1355682;304;80;46.5123548001796;28.6392563294239;burnt mou
Ly-2124342;10836;28;37.041503217379;22.4392990463488;burnt mou
Ly-1125477;1351;70;27.284244594472;24.5070645654593;burnt mou
KN-1517132;2983;60;50.240678802773;38.0507879253963;burnt mou
GrN-1015331;1428;70;25.5500200128292;29.1573588968003;burnt mou
OxA-1021050;1724;80;24.5630404476031;32.191371591607;burnt mou
Beta-2659641;2513;80;25.4627515508374;-4.67598258409674;burnt mou
Ly-527849;65;40;51.4767305809285;56.3595469295494;burnt mou
Bln-1541699;1035;50;28.9710426780645;22.1043511194647;burnt mou
Beta-1653058;948;25;29.9729647397478;-5.39783513331755;burnt mou
Beta-2935179;1252;90;40.6986531749788;40.3050816287695;burnt mou
OxA-2481089;4055;110;25.9838187085861;33.7021213115099;burnt mou
Ly-880663;2241;40;28.0566097970338;12.2773687111642;burnt mou
OxA-2835087;94;35;36.4801425965576;-5.72152897571419;burnt mou
AA-1171350;573;100;30.1525291954001;-0.379336579711393;burnt mou
AA-471798;223;45;67.8965804338879;21.6636799630031;burnt mou
OxA-2895538;1096;30;51.5548231353107;32.1626158905497;burnt mou
OxA-1230118;1928;60;53.6825375743113;37.9121975496283;burnt mou
KN-1101526;295;30;38.1076348433104;-7.61533142251985;burnt mou
Ua-892064;433;40;58.6240180777098;27.7695162758652;burnt mou
GrN-2706675;1822;80;33.6554464888;1.22928765723247;burnt mou
OxA-2228294;4413;100;56.2839752403355;33.1452935093097;burnt mou
OxA-1007632;3960;100;31.1392728440008;34.2788076731026;burnt mou
Bln-2218414;2010;50;27.7632818294366;32.0624293285438;burnt mou
OxA-2845013;1717;140;43.114923319313;45.2258979215717;burnt mou
GrN-3000135;3662;60;26.8792597363926;-1.99478244471458;burnt mou
GrA-1469077;208;90;44.4158036765282;46.1058763985377;burnt mou
OxA-300818;1254;50;25.6282961289271;32.4845484009961;burnt mou
GrN-2983471;349;50;44.1972200915013;23.1664004093046;burnt mou
Beta-3020546;2689;60;35.0327614330466;8.61947593990308;burnt mou
Ly-2888772;618;70;56.4075457520649;54.274078680059;burnt mou
KN-2996557;5169;30;46.6592208794074;12.0787709419542;burnt mou
OxA-1384996;6161;70;26.9525588649787;11.8588890152857;burnt mou
GrN-1239804;2131;80;65.8282109845879;29.7838478213264;burnt mou
GrN-981384;5202;31;46.0651949578529;9.72306825546324;burnt mou
Gif-38069;571;38;40.0362857056832;22.367429822016;burnt mou
AA-2480466;974;50;53.8296236189428;56.1723699563897;burnt mou
Bln-2011926;1097;200;54.4907410921062;32.0454176844326;burnt mou
OxA-1533423;945;30;45.372822489108;37.7484720306924;burnt mou
Ua-3104833;1497;35;40.830180623713;41.7508865059336;burnt mou
OxA-309641;2241;150;27.885115926271;12.1979572586743;burnt mou
Ly-1257157;243;75;60.9657493927514;24.3046934807574;burnt mou
KN-530851;1605;125;25.1328989969999;28.0927979127238;burnt mou
Ly-647115;2054;26;49.2236451537348;21.425325506355;burnt mou
AA-1969198;1373;45;54.3411558280093;34.6168430963504;burnt mou
Beta-1544720;804;70;31.5013404187081;0.16002148401147;burnt mou
OxA-2179935;5454;90;29.9645059350454;35.8844199378827;burnt mou
Beta-1005635;3681;200;36.8214687147498;7.25436666743909;burnt mou
Bln-1798189;1954;80;47.8638002192895;31.1744733662341;burnt mou
OxA-1890161;4383;110;49.2349134046058;35.0264437201773;burnt mou
OxA-138825;639;50;42.4337870875701;20.237697506069;burnt mou
Bln-529574;3065;150;34.7719674772757;4.91109816208251;burnt mou
OxA-1140011;1303;56;26.0231583595999;1.20375406670107;burnt mou
OxA-2071105;7660;50;39.0385907998876;27.0813660619153;burnt mou
Gif-2377801;851;50;53.0135540317052;34.0707827383271;burnt mou
Gif-649380;1212;37;39.8101375388618;47.8519462030193;burnt mou
Beta-1543009;1635;55;23.4984024745769;16.3400555623358;burnt mou
GrN-2143026;1423;180;26.7319345003841;2.09270311674197;burnt mou
Beta-1364797;3236;100;63.2362168946994;35.2898144120621;burnt mou
GrN-1857551;4956;50;35.6808771668248;4.63805096841678;burnt mou
Gif-827701;2147;33;46.6400682252214;20.8072379211094;burnt mou
AA-1098261;12340;66;21.0117612735839;2.48798874969399;burnt mou
Ua-1461566;3158;30;45.6906163943408;29.4304918020885;burnt mou
GrN-1003147;2213;50;66.6987107651522;60.3607015183551;burnt mou
Gif-1197478;3000;160;58.3683004390172;41.8422831350961;burnt mou
Gif-79557;6997;45;50.3075292845414;47.5740479085273;burnt mou
GrN-1712918;1819;110;44.5138876706982;24.8264406629415;burnt mou
Bln-2960198;431;50;30.05496141214;17.9694736780454;burnt mou
Beta-2053263;2116;40;68.5575186322786;64.642079958459;burnt mou
Gif-1075606;510;120;55.1461655019445;-6.8182266704062;burnt mound
Ua-2247456;511;64;27.4100474644961;29.1518981370192;burnt mound
OxA-2489122;2544;45;42.563366083646;21.7965394819413;burnt mound
Bln-818170;686;125;44.4500501895765;40.0301565245455;burnt mound
OxA-398670;6400;35;52.7782272304567;38.8651689917998;burnt mound
AA-2582699;1340;41;50.6507239745728;20.3149646840586;burnt mound
Ly-2453352;763;70;37.0067465253318;36.4113700703642;burnt mound
GrA-1398047;1222;25;26.3055719110773;-2.97403241578623;burnt mound
GrN-1327107;8240;100;43.7489635005409;20.0068991268207;burnt spread
GrA-1885502;6031;50;23.0104609621889;8.23754730462755;Byåsen
OxA-1018175;390;80;63.8422865518904;47.6671050390675;cairn
Ly-711103;2280;70;40.4663443016291;47.218476703873;cairn
OxA-929079;1310;30;41.3401536747646;47.4735362652525;cairn
Gif-579282;3423;80;49.3176935861713;4.18276349630223;cairn
Beta-93101;680;50;65.6112709664646;55.5925375741453;cairn
Ua-2258589;623;185;30.4941745882887;14.6548951489134;Cairn
GrA-135247;1865;50;57.7643038217762;45.6317119048593;Cairn
GrN-897998;6613;40;31.4607122140073;15.3461166754467;Cairn
GrN-2417214;3764;41;46.3817735793008;42.9502154870628;camp site
GrN-2894206;906;60;25.1268068256713;-0.382494468112718;camp site
Gif-797695;643;55;56.3655772260426;23.2058279916585;camp site
KN-436744;1988;40;58.5782235627667;51.3365651229522;camp site
GrA-700793;6052;55;21.003473010844;24.7838179251182;camp site
Gif-1490174;5077;70;36.2402890170239;9.48368431767642;camp site
GrN-2628367;1893;110;55.8644474275517;52.7966034215838;camp site
AA-2748403;210;30;24.5883058500194;-3.18810697077096;Castle
Beta-3024807;4228;41;51.046606514247;-1.81934209788616;cave
GrN-1720150;953;35;37.6376494433214;32.5334775864144;cave
GrN-399029;1702;30;56.2179766254869;44.447838946164;cave
OxA-2586852;743;45;28.0871763981093;8.11793869528374;cave
Beta-2204273;2960;80;64.0187511307695;47.0027568224735;cave
GrA-633417;1452;90;24.67758949615;11.4498767859481;cave
Ua-2985829;3104;120;41.4752407237371;-7.51678565882281;cave
GrN-188526;131;60;59.3992573951315;37.4761492419128;cave
Ly-406947;4757;100;52.8399572217614;7.34071285623314;cave
OxA-2090191;56;35;32.0719435306636;5.46096887000649;cave
Gif-704581;383;60;34.1773574717154;3.35953194696817;cave
AA-1736645;893;57;25.9461532704754;4.19731919554021;cave
GrN-2106284;907;76;54.3052700032333;50.6600653833493;cave
AA-654638;83;101;38.2472488956767;39.2956545977204;cave
AA-1592138;3131;125;38.0207335226057;-1.82350165868915;cave
Gif-456863;840;100;55.9322206285442;51.9671673320572;cave
KN-78291;226;60;54.3842527433509;-2.08328016587021;cave
OxA-186218;183;100;25.3222065126841;24.0544743728608;cave
Bln-47267;2396;35;43.7810093778679;3.74468572063613;cave
Ly-2999751;221;35;40.768590214448;36.3399837293231;cave
OxA-2612593;1264;100;63.1472835567712;50.9522048165484;cave
Bln-2435439;2116;31;34.3898139096014;9.05912971274122;cave
Ly-2287356;2817;40;54.1274928815272;40.8416034939156;cave
KN-3156224;673;100;43.305705297043;18.8378637589239;cave
GrA-1872593;5809;35;46.2359444015005;16.4294406225639;cave
Beta-1515295;7189;80;35.9506863928183;2.14956962311921;cave
GrN-93968;135;80;29.1257144183572;33.2243456013706;cave
OxA-3149430;7157;90;55.36960402002;28.9446788126063;cave
GrA-1257928;208;40;41.0017385057591;35.1644760060614;cave
GrN-12922;391;50;44.1743883218057;46.9283899935711;cave
GrN-2210409;2029;50;34.0789642444527;3.22901997962546;cave
Beta-2467672;2440;45;33.649882132091;8.74346838501897;cave
GrN-595028;250;110;48.7686896292315;33.5682640947115;cave
AA-789558;683;45;25.000343393199;29.7941774614988;cave
Gif-36069;530;65;38.549196474817;29.6956770909868;cave
Ua-1214898;6762;180;58.6087268030628;57.7802214509416;cave
OxA-3107185;3592;40;67.3164366621723;14.7122907159498;cave
Ua-61275;692;22;69.8863186755037;25.2732621898699;cave
Gif-2494498;1832;100;55.5233084196884;34.7681505925405;cave
Beta-1823421;946;50;22.7060193172133;6.98679566852407;cave
OxA-1733234;3218;60;28.8750401868089;12.7444160837966;cave
Beta-96068;444;60;27.5478031556557;28.7571289972145;cave
GrN-1220406;6387;80;44.2542954096171;5.49890667903678;cave
KN-2246076;1839;45;54.8615648788832;8.77034229243527;cave
GrN-1379862;529;65;64.6638129583961;-20.5813588579393;cave
OxA-1116410;140;47;24.3221674120865;16.6254955457479;cave
Beta-1579261;128;180;48.7959033154174;21.789806030171;cave
Bln-427021;1788;51;29.5976696239256;15.1017763641805;cave
Ly-852186;1484;50;26.7566244165881;21.3547195157358;cave
OxA-881652;3627;80;30.4843401157823;16.0281298109552;cave
Beta-1746208;1384;80;43.1554141894308;25.6065296853705;cave
Ly-2651010;4453;100;26.7041429093524;32.0978382054805;cave
OxA-442619;6397;70;55.0741007075864;55.8425833060577;cave
Bln-468913;2455;120;65.9950324197747;55.1846434684532;cave
Ly-1565338;2222;55;37.1998980068885;40.9896687183217;cave
GrA-839998;937;55;56.2621143162273;29.9163992049017;cave
OxA-1472;1029;500;46.2014950875547;14.8276598076929;cave
Beta-327579;449;100;41.6291790781693;19.6146433856792;cave
Beta-1514780;1628;90;52.2530682647071;38.2547312401925;cave
OxA-1409700;1447;70;61.659504849173;13.8288088540104;cave
OxA-497688;2994;30;32.1709098094607;9.87855694796396;cave
Ly-1105612;1064;50;43.7517458252288;41.5431171023782;cave
OxA-2683210;42;62;55.223907423491;27.7295744540534;cave
AA-1474100;7919;70;45.9158001278323;39.2339075113808;cave
Ly-655391;2540;55;66.3796877840363;14.5121296413673;cave
OxA-803424;2436;70;45.5920538247324;34.2391159600165;cave
OxA-1993545;6179;80;59.480343413404;33.3232672561893;cave
OxA-738635;823;100;52.393511605647;20.7125696435989;cave
KN-2105739;4003;30;30.4507229904762;25.9377769434075;cave
OxA-564639;2555;180;56.7866656206537;34.3397354245858;cave
KN-2851877;1206;45;52.6559447860745;27.6997864960736;cave
Beta-2573254;160;45;26.1751333753669;-4.65493990725419;cave
GrN-727065;1105;130;31.4796164586062;13.3729938497162;cave
GrN-1650998;640;45;21.1088784365433;7.29972372059372;cave
OxA-2265739;5383;60;27.997445647022;18.5671569096267;cave
GrN-2668236;1377;170;42.5940648159186;18.9422370182649;cave
Beta-459119;1671;75;25.4664489472463;-4.06187319237002;cave
Beta-1975390;944;100;40.5631449031067;36.3206375287717;cave
Bln-1679857;3137;80;49.6845310309526;8.61687112893605;cave
AA-2693727;7175;60;31.2476061966637;-9.56787278554741;cave
OxA-2369277;32;100;25.9423654494432;8.98080032270556;cave
Bln-2911791;8805;110;59.5045666650725;41.5261939126221;cave
Ly-1803294;4136;100;60.9893442613001;40.3097331192805;cave
Ua-1536817;13451;130;24.6106466091377;26.9122835481438;cave
Gif-2633730;2341;50;25.371188250608;17.0411330849258;cave
Beta-2528871;130;35;24.6648051047848;-14.6289248427735;cave
Ly-261029;1461;55;61.5149082922351;12.1449926457324;cave
GrA-2306170;8886;50;41.7311211126376;0.890063176214359;cave
GrN-2247546;1016;32;44.9809873163628;23.2796149903648;cave
GrA-120745;1415;45;46.4776520427921;48.1138192999244;cave
OxA-674006;1212;35;42.329674654664;1.07990407187726;cave
GrA-2697866;6965;20;48.3822827890897;31.0918931596246;cave
GrN-1617855;2990;39;56.3717712315398;50.8208347868861;cave
GrN-47759;6015;40;59.1900867848777;14.2165670742571;cave
GrN-2630192;781;100;31.6080592388347;14.1203116086974;cave
OxA-250391;3896;60;52.9848641215294;52.798341080898;cave
Beta-2345844;4157;50;53.9231521083502;23.5658045383651;cave
GrA-1380803;8088;120;37.8772023942557;36.8070115221877;cave
OxA-2450346;553;45;34.6710044865291;-3.62200070562402;cave
KN-93320;225;80;67.714133374435;24.4474129638406;cave
OxA-1690056;3322;95;22.3553223704217;31.2911218903352;cave
Bln-438350;948;50;21.4486175099916;20.2948354681021;cave
OxA-1164847;4339;100;22.928105317304;-14.4299609521737;cave
Beta-574736;2099;80;25.5868567727608;34.2884667943444;cave
Beta-1775268;977;25;40.3307122875132;42.4179643894146;cave
GrN-147793;1853;80;53.9077173251666;-8.33482073273741;cave
Beta-1751144;440;50;29.2584215070063;29.7976147327494;cave
AA-2583930;3003;117;25.2518064542254;18.8991656719178;cave
Beta-1750576;7667;30;28.0610420709733;28.2638786152725;cave
KN-1680180;11366;60;65.3849365076779;54.2024489622609;cave
Beta-3032502;921;75;34.7242708060151;36.0880159605458;cave
Beta-2907425;532;60;49.6823709643782;4.38637993612817;cave
KN-218707;2324;40;31.4911876749706;-1.13982034515312;cave
GrN-2277657;1811;54;31.7544479715942;-2.20329942694478;cave
OxA-2840284;999;135;30.6153887294334;7.83545042023925;cave
GrA-1262278;1290;50;26.5561612047209;-2.38027270807147;cave
Gif-1453779;122;38;64.4967386112541;-21.6615549657177;cave
KN-1763694;66;40;62.8378342071272;21.2006661872633;cave
Bln-1086446;493;25;30.0418751680288;-8.8489161182969;cave
GrA-829549;1187;34;47.2261888699606;41.2863908759077;cave
AA-411145;578;130;23.7998871311093;23.5354515709949;cave
Ua-732843;3168;40;24.3215798541695;-13.7389877804156;cave
GrA-326588;8899;120;34.3764610474102;8.90788021011741;cave
Beta-48938;710;91;47.7539494475276;44.5928384313597;cave
OxA-2007537;1000;65;31.9290132209925;21.6309302186712;cave
GrA-2080658;1231;100;48.0898373205998;35.5922660214484;Cave
Beta-1549294;8059;35;43.1227434928297;20.1349045592363;Cave
AA-839724;294;50;36.193995589684;23.0370719572376;Cave
OxA-954674;1806;30;29.8214933737599;31.316694914115;Cave
OxA-2682987;1087;80;29.467155819669;10.4849468456101;Cave
OxA-2680115;2556;40;66.5818491676561;30.9577166083354;Cave
GrN-1087617;1260;35;64.6887188791531;32.584800709669;Cave
Bln-792028;2510;30;24.4822467522395;8.7256720548439;Cave
GrN-1666421;1162;60;42.4178035776261;12.9102362579911;cave
Bln-19686;393;50;40.9732623751828;-1.55299478781552;cave
